word,tag,x_coord,y_coord,count,frequence,opacity,pos_tag,true_tag
Undress,Verb,5.89,-44.82,14,8e-06,0.2,VB,verb
Auntie,Proper Noun,-28.02,3.31,14,8e-06,0.2,NNP,proper noun
Cassandras,Proper Noun,-34.61,-83.09,14,8e-06,0.2,NNP,proper noun
31,Other,-7.82,-29.55,14,8e-06,0.2,CD,other
Merge,Verb,44.59,-69.07,14,8e-06,0.2,VB,verb
Arranging,Verb,-3.05,-9.66,14,8e-06,0.2,VBG,verb
Diddled,Verb,-20.54,-11.53,14,8e-06,0.2,VBD,verb
Pajama,Noun,-29.63,-64.63,14,8e-06,0.2,NN,noun
Hoo,Noun,-21.31,-46.3,14,8e-06,0.2,NN,noun
Loan,Noun,-61.76,-53.39,14,8e-06,0.2,NN,noun
Whacko,Noun,-57.68,3.39,14,8e-06,0.2,NN,noun
Wag,Verb,-55.32,-77.86,14,8e-06,0.2,VB,verb
Graphics,Noun,14.3,28.79,14,8e-06,0.2,NNS,noun
Mobs,Noun,12.66,-53.54,14,8e-06,0.2,NN,noun
Sighed,Verb,-64.76,-63.02,14,8e-06,0.2,VBD,verb
Cutout,Noun,12.78,-15.64,14,8e-06,0.2,NN,noun
Ch,Proper Noun,-75.61,-1.7,14,8e-06,0.2,NNP,proper noun
Shone,Noun,32.3,-72.5,14,8e-06,0.2,NN,noun
Aggressively,Adverb,-12.98,-68.39,14,8e-06,0.2,RB,adverb
Gooey,Noun,4.05,-50.86,14,8e-06,0.2,NN,noun
Phase,Noun,-67.48,-48.13,14,8e-06,0.2,NN,noun
Tonya,Proper Noun,-35.0,-33.15,14,8e-06,0.2,NNP,proper noun
Armor,Noun,-12.08,-32.63,14,8e-06,0.2,NN,noun
Shady,Adjective,-14.89,-78.21,14,8e-06,0.2,JJ,adjective
Awning,Noun,5.22,-74.57,14,8e-06,0.2,NN,noun
Leighton,Proper Noun,-66.09,-60.02,14,8e-06,0.2,NNP,proper noun
Sdi,Proper Noun,-36.51,-29.88,14,8e-06,0.2,NNP,proper noun
Slave,Noun,-30.66,-10.98,14,8e-06,0.2,NN,noun
Informed,Verb,-18.9,-11.34,14,8e-06,0.2,VBN,verb
Dynamite,Noun,-5.22,-64.56,14,8e-06,0.2,NN,noun
Isobel,Proper Noun,-82.31,30.92,14,8e-06,0.2,NNP,proper noun
Residence,Noun,-15.82,-15.16,14,8e-06,0.2,NN,noun
Cheesecake,Noun,-0.74,-14.84,14,8e-06,0.2,NN,noun
Cornered,Verb,-13.15,-78.86,14,8e-06,0.2,VBD,verb
Fifty,Adjective,-56.18,-37.23,14,8e-06,0.2,JJ,adjective
Flavor,Noun,-10.24,18.84,14,8e-06,0.2,NN,noun
Abandon,Verb,0.09,-32.8,14,8e-06,0.2,VB,verb
Willingham,Proper Noun,-48.27,-65.76,14,8e-06,0.2,NNP,proper noun
Initiated,Verb,-52.81,-24.7,14,8e-06,0.2,VBN,verb
Trickster,Proper Noun,-79.09,26.1,14,8e-06,0.2,NNP,proper noun
Recognised,Verb,-29.05,-27.44,14,8e-06,0.2,VBD,verb
Yanked,Verb,-13.61,-12.03,14,8e-06,0.2,VBD,verb
Directory,Noun,-64.22,3.67,14,8e-06,0.2,NN,noun
Excuses,Noun,-48.43,0.13,14,8e-06,0.2,NNS,noun
Transported,Verb,-6.56,-82.13,14,8e-06,0.2,VBN,verb
Tentacles,Noun,33.85,-36.87,14,8e-06,0.2,NNS,noun
Breathed,Verb,-22.69,-77.81,14,8e-06,0.2,VBD,verb
Picard,Proper Noun,28.56,-49.96,14,8e-06,0.2,NNP,proper noun
Tyrion,Proper Noun,18.43,-75.6,14,8e-06,0.2,NNP,proper noun
Concerts,Noun,-43.91,-31.87,14,8e-06,0.2,NNS,noun
Enemies,Noun,-17.53,-76.76,14,8e-06,0.2,NNS,noun
Stocktake,Noun,-64.59,-37.06,14,8e-06,0.2,NN,noun
Octaves,Noun,-7.13,-16.28,14,8e-06,0.2,NNS,noun
Marlene,Proper Noun,-35.61,2.38,14,8e-06,0.2,NNP,proper noun
Balancing,Verb,-11.16,-68.54,14,8e-06,0.2,VBG,verb
Graves,Noun,-42.88,-35.01,14,8e-06,0.2,NNS,noun
Flicking,Verb,-6.11,-65.11,14,8e-06,0.2,VBG,verb
Wicker,Noun,-3.14,-55.91,14,8e-06,0.2,NN,noun
Tarantino,Proper Noun,-90.93,22.45,14,8e-06,0.2,NNP,proper noun
Palins,Proper Noun,-44.34,-61.23,14,8e-06,0.2,NNP,proper noun
Contacts,Noun,-46.18,2.11,14,8e-06,0.2,NNS,noun
Paste,Noun,-74.1,-47.71,14,8e-06,0.2,NN,noun
Realise,Verb,-47.04,-80.72,14,8e-06,0.2,VB,verb
Necks,Noun,-10.86,-69.62,13,7.400000000000001e-06,0.2,NNS,noun
Clinging,Verb,22.3,-28.77,13,7.400000000000001e-06,0.2,VBG,verb
Flows,Verb,62.75,-53.29,13,7.400000000000001e-06,0.2,VBZ,verb
Completing,Verb,-64.18,-1.43,13,7.400000000000001e-06,0.2,VBG,verb
Flustered,Adjective,-65.29,-27.85,13,7.400000000000001e-06,0.2,JJ,adjective
Policemen,Noun,-13.88,-93.65,13,7.400000000000001e-06,0.2,NNS,noun
Ricky,Proper Noun,-22.73,-11.12,13,7.400000000000001e-06,0.2,NNP,proper noun
Joints,Noun,9.16,-37.58,13,7.400000000000001e-06,0.2,NNS,noun
Kennedy,Proper Noun,-36.35,-17.24,13,7.400000000000001e-06,0.2,NNP,proper noun
Flea,Noun,-16.19,-53.05,13,7.400000000000001e-06,0.2,NN,noun
Weeping,Noun,-52.65,2.09,13,7.400000000000001e-06,0.2,NN,noun
Biking,Verb,-2.76,-93.36,13,7.400000000000001e-06,0.2,VBG,verb
Playlist,Noun,-71.27,-53.74,13,7.400000000000001e-06,0.2,NN,noun
Concentration,Noun,28.02,-56.34,13,7.400000000000001e-06,0.2,NN,noun
Poems,Noun,-72.19,-47.83,13,7.400000000000001e-06,0.2,NNS,noun
Consciously,Adverb,-63.44,-44.59,13,7.400000000000001e-06,0.2,RB,adverb
Rome,Proper Noun,-35.72,-38.7,13,7.400000000000001e-06,0.2,NNP,proper noun
Roman,Proper Noun,-40.94,-21.97,13,7.400000000000001e-06,0.2,NNP,proper noun
Shelly,Proper Noun,-15.09,29.17,13,7.400000000000001e-06,0.2,NNP,proper noun
Nickel,Adjective,-11.65,-21.86,13,7.400000000000001e-06,0.2,JJ,adjective
Kindly,Adverb,-57.12,-47.84,13,7.400000000000001e-06,0.2,RB,adverb
Turd,Noun,0.23,-47.94,13,7.400000000000001e-06,0.2,NN,noun
Comedians,Noun,-53.03,-32.65,13,7.400000000000001e-06,0.2,NNS,noun
Tubs,Noun,7.68,-20.02,13,7.400000000000001e-06,0.2,NN,noun
Analisa,Proper Noun,-34.6,-30.84,13,7.400000000000001e-06,0.2,NNP,proper noun
Drummer,Noun,-28.76,-21.3,13,7.400000000000001e-06,0.2,NN,noun
Dahlheimer,Proper Noun,-8.44,11.46,13,7.400000000000001e-06,0.2,NNP,proper noun
Duffel,Noun,-0.04,-63.23,13,7.400000000000001e-06,0.2,NN,noun
Macaroni,Noun,36.59,18.18,13,7.400000000000001e-06,0.2,NN,noun
Psych,Noun,-38.37,26.81,13,7.400000000000001e-06,0.2,NN,noun
Torso,Noun,16.94,-41.1,13,7.400000000000001e-06,0.2,NN,noun
Household,Noun,-22.07,-54.22,13,7.400000000000001e-06,0.2,NN,noun
Pursued,Verb,-28.84,-15.76,13,7.400000000000001e-06,0.2,VBN,verb
Charred,Adjective,23.39,-57.29,13,7.400000000000001e-06,0.2,JJ,adjective
Leds,Proper Noun,14.13,-23.06,13,7.400000000000001e-06,0.2,NNP,proper noun
Gollum,Proper Noun,-13.97,33.14,13,7.400000000000001e-06,0.2,NNP,proper noun
Nightmares,Noun,-60.94,-14.83,13,7.400000000000001e-06,0.2,NNS,noun
Reputation,Noun,-47.31,-20.24,13,7.400000000000001e-06,0.2,NN,noun
Icky,Adjective,-39.6,-44.82,13,7.400000000000001e-06,0.2,JJ,adjective
Carpeting,Noun,6.11,-74.09,13,7.400000000000001e-06,0.2,NN,noun
Drummond,Proper Noun,-13.93,31.4,13,7.400000000000001e-06,0.2,NNP,proper noun
Corduroy,Noun,34.5,-9.02,13,7.400000000000001e-06,0.2,NN,noun
Surprising,Adjective,-44.8,-40.67,13,7.400000000000001e-06,0.2,JJ,adjective
Halter,Noun,39.09,-7.74,13,7.400000000000001e-06,0.2,NN,noun
Attentive,Adjective,-54.92,9.68,13,7.400000000000001e-06,0.2,JJ,adjective
Whistling,Verb,-19.06,-87.55,13,7.400000000000001e-06,0.2,VBG,verb
Goodnight,Adjective,2.15,-45.65,13,7.400000000000001e-06,0.2,JJ,adjective
Performances,Noun,-58.23,-53.05,13,7.400000000000001e-06,0.2,NNS,noun
Blaze,Noun,21.06,-13.57,13,7.400000000000001e-06,0.2,NN,noun
Bobs,Proper Noun,-27.46,-30.97,13,7.400000000000001e-06,0.2,NNP,proper noun
Guitars,Noun,-21.68,0.21,13,7.400000000000001e-06,0.2,NNS,noun
Frequency,Noun,19.06,-84.76,13,7.400000000000001e-06,0.2,NN,noun
Offensive,Adjective,-52.38,11.77,13,7.400000000000001e-06,0.2,JJ,adjective
Casting,Noun,-19.48,-31.32,13,7.400000000000001e-06,0.2,NN,noun
90S,Other,-56.13,-15.94,13,7.400000000000001e-06,0.2,CD,other
Marvel,Verb,-1.32,-94.05,13,7.400000000000001e-06,0.2,VBP,verb
Shredded,Adjective,-5.5,-56.46,13,7.400000000000001e-06,0.2,JJ,adjective
Robbed,Adjective,-39.72,-67.54,13,7.400000000000001e-06,0.2,JJ,adjective
Cobwebs,Noun,-0.14,-58.08,13,7.400000000000001e-06,0.2,NN,noun
Cigs,Noun,26.2,-36.98,13,7.400000000000001e-06,0.2,NNS,noun
Contacted,Verb,-50.22,-73.63,13,7.400000000000001e-06,0.2,VBD,verb
Hum,Proper Noun,-37.39,-14.09,13,7.400000000000001e-06,0.2,NNP,proper noun
Scifi,Adjective,-62.24,-14.45,13,7.400000000000001e-06,0.2,JJ,adjective
Snide,Adjective,-50.07,9.43,13,7.400000000000001e-06,0.2,JJ,adjective
Resists,Verb,-37.93,4.41,13,7.400000000000001e-06,0.2,VBZ,verb
Apricots,Noun,0.51,-68.71,13,7.400000000000001e-06,0.2,NN,noun
19Dad,Noun,-38.95,-38.42,13,7.400000000000001e-06,0.2,NN,noun
Dovres,Proper Noun,-40.16,-3.07,13,7.400000000000001e-06,0.2,NNP,proper noun
19The,Noun,-40.43,-39.99,13,7.400000000000001e-06,0.2,NN,noun
Shattered,Verb,-10.0,-63.8,13,7.400000000000001e-06,0.2,VBN,verb
Khaki,Noun,34.12,-7.61,13,7.400000000000001e-06,0.2,NN,noun
Pronounced,Verb,-28.14,-9.46,13,7.400000000000001e-06,0.2,VBN,verb
Syringe,Noun,-2.13,-32.17,13,7.400000000000001e-06,0.2,NN,noun
Intern,Noun,-64.91,1.48,13,7.400000000000001e-06,0.2,NN,noun
Bulky,Noun,5.73,-22.27,13,7.400000000000001e-06,0.2,NN,noun
Prostitutes,Noun,-33.97,-28.96,13,7.400000000000001e-06,0.2,NNS,noun
Wallets,Noun,-4.82,-21.31,13,7.400000000000001e-06,0.2,NNS,noun
Stain,Noun,0.95,-48.2,13,7.400000000000001e-06,0.2,NN,noun
Vibrated,Verb,2.37,-51.28,13,7.400000000000001e-06,0.2,VBD,verb
Tongues,Noun,-4.93,-65.53,13,7.400000000000001e-06,0.2,NNS,noun
Crumbles,Verb,17.82,-55.2,13,7.400000000000001e-06,0.2,VBZ,verb
Styles,Noun,13.92,-10.48,13,7.400000000000001e-06,0.2,NN,noun
Invitations,Noun,-7.71,-25.32,13,7.400000000000001e-06,0.2,NNS,noun
Pity,Noun,-56.41,-21.87,13,7.400000000000001e-06,0.2,NN,noun
Shush,Verb,-45.73,-8.6,13,7.400000000000001e-06,0.2,VBP,verb
Defeat,Verb,12.79,-52.62,13,7.400000000000001e-06,0.2,VB,verb
Attendance,Noun,-54.51,-27.85,13,7.400000000000001e-06,0.2,NN,noun
Majorly,Adverb,-52.77,-41.67,13,7.400000000000001e-06,0.2,RB,adverb
Budweiser,Proper Noun,-55.79,18.96,13,7.400000000000001e-06,0.2,NNP,proper noun
Kaitlyn,Proper Noun,-44.12,24.66,13,7.400000000000001e-06,0.2,NNP,proper noun
Encouragement,Noun,-29.39,-71.67,13,7.400000000000001e-06,0.2,NN,noun
Trisha,Proper Noun,-38.98,-37.85,13,7.400000000000001e-06,0.2,NNP,proper noun
Pippin,Proper Noun,-50.7,-34.69,13,7.400000000000001e-06,0.2,NNP,proper noun
Hitchhike,Verb,-41.5,-66.19,13,7.400000000000001e-06,0.2,VB,verb
Dipped,Verb,-8.92,-82.36,13,7.400000000000001e-06,0.2,VBD,verb
Tavern,Noun,-10.7,23.33,13,7.400000000000001e-06,0.2,NN,noun
Shawl,Noun,-14.11,-28.11,13,7.400000000000001e-06,0.2,NN,noun
Lever,Noun,19.26,-59.58,13,7.400000000000001e-06,0.2,NN,noun
Bid,Noun,-35.87,-9.77,13,7.400000000000001e-06,0.2,NN,noun
Powerpoint,Proper Noun,-70.14,-1.3,13,7.400000000000001e-06,0.2,NNP,proper noun
Dinky,Adjective,-4.94,0.63,13,7.400000000000001e-06,0.2,JJ,adjective
Quizzes,Noun,-71.81,-47.45,13,7.400000000000001e-06,0.2,NNS,noun
Cuckoos,Proper Noun,-56.92,51.19,13,7.400000000000001e-06,0.2,NNP,proper noun
Variation,Noun,-38.65,-38.92,13,7.400000000000001e-06,0.2,NN,noun
2006,Other,-42.68,21.53,13,7.400000000000001e-06,0.2,CD,other
Copper,Noun,34.27,6.95,13,7.400000000000001e-06,0.2,NN,noun
Safest,Adjective,-11.43,-86.95,13,7.400000000000001e-06,0.2,JJS,adjective
Fixes,Verb,-58.87,-45.57,13,7.400000000000001e-06,0.2,VBD,verb
Corrected,Verb,-61.62,-49.89,13,7.400000000000001e-06,0.2,VBD,verb
Walmart,Proper Noun,-19.11,-36.21,13,7.400000000000001e-06,0.2,NNP,proper noun
Verge,Noun,41.58,-53.64,13,7.400000000000001e-06,0.2,NN,noun
Ethics,Noun,-72.24,-15.81,13,7.400000000000001e-06,0.2,NNS,noun
Turkish,Adjective,-26.67,-55.45,13,7.400000000000001e-06,0.2,JJ,adjective
Exquisite,Adjective,10.08,-11.45,13,7.400000000000001e-06,0.2,JJ,adjective
Curling,Verb,-38.57,-71.85,13,7.400000000000001e-06,0.2,VBG,verb
Realistic,Adjective,-30.39,-8.19,13,7.400000000000001e-06,0.2,JJ,adjective
Bearded,Adjective,-44.95,-19.08,13,7.400000000000001e-06,0.2,JJ,adjective
Protested,Verb,-45.18,-3.82,13,7.400000000000001e-06,0.2,VBD,verb
Prettier,Adjective,-12.25,-30.11,13,7.400000000000001e-06,0.2,JJR,adjective
Villain,Noun,19.39,-34.29,13,7.400000000000001e-06,0.2,NN,noun
Frowns,Verb,-61.63,-60.86,13,7.400000000000001e-06,0.2,VBZ,verb
Tolerate,Verb,-61.34,12.39,13,7.400000000000001e-06,0.2,VB,verb
Inflatable,Adjective,2.75,-63.04,13,7.400000000000001e-06,0.2,JJ,adjective
Cables,Noun,-9.62,-60.59,13,7.400000000000001e-06,0.2,NN,noun
Readjust,Verb,-7.28,-61.94,13,7.400000000000001e-06,0.2,VB,verb
Woody,Proper Noun,-20.32,1.85,13,7.400000000000001e-06,0.2,NNP,proper noun
Swirl,Verb,11.08,-45.51,13,7.400000000000001e-06,0.2,VBP,verb
Flowerbed,Noun,-32.16,-51.51,13,7.400000000000001e-06,0.2,NN,noun
Yahoo,Proper Noun,-35.17,-58.02,13,7.400000000000001e-06,0.2,NNP,proper noun
Dared,Verb,-43.76,-76.63,13,7.400000000000001e-06,0.2,VBD,verb
Bevs,Proper Noun,-40.32,-51.8,13,7.400000000000001e-06,0.2,NNP,proper noun
53,Other,-0.88,-37.48,13,7.400000000000001e-06,0.2,CD,other
Heshe,Noun,-53.84,5.45,13,7.400000000000001e-06,0.2,NN,noun
Worlds,Noun,-19.51,-7.12,13,7.400000000000001e-06,0.2,NNS,noun
Melon,Noun,31.86,-20.61,13,7.400000000000001e-06,0.2,NN,noun
Excused,Verb,-36.55,21.97,13,7.400000000000001e-06,0.2,VBD,verb
Steals,Noun,-46.8,-30.76,13,7.400000000000001e-06,0.2,NNS,noun
Weirdly,Adverb,-28.28,-15.4,13,7.400000000000001e-06,0.2,RB,adverb
Crabs,Noun,-15.38,-88.73,13,7.400000000000001e-06,0.2,NN,noun
Aspirin,Noun,-27.38,-72.06,13,7.400000000000001e-06,0.2,NN,noun
Caliber,Noun,40.57,-50.71,13,7.400000000000001e-06,0.2,NN,noun
Barrymore,Proper Noun,-39.25,-24.53,13,7.400000000000001e-06,0.2,NNP,proper noun
Opener,Noun,-29.49,-52.41,13,7.400000000000001e-06,0.2,NN,noun
Dime,Noun,-11.58,-22.13,13,7.400000000000001e-06,0.2,NN,noun
Spool,Noun,65.38,-51.2,13,7.400000000000001e-06,0.2,NN,noun
Sneer,Verb,-49.27,-7.13,13,7.400000000000001e-06,0.2,VBP,verb
Islands,Noun,27.18,-53.84,13,7.400000000000001e-06,0.2,NN,noun
Manhole,Adjective,-4.84,-78.6,13,7.400000000000001e-06,0.2,JJ,adjective
Boating,Noun,-51.76,-36.09,13,7.400000000000001e-06,0.2,NN,noun
Retards,Noun,-27.62,-28.36,13,7.400000000000001e-06,0.2,NNS,noun
Hassle,Noun,-62.08,-29.34,13,7.400000000000001e-06,0.2,NN,noun
Plaster,Noun,16.97,-65.24,13,7.400000000000001e-06,0.2,NN,noun
Offend,Verb,-49.35,-10.14,13,7.400000000000001e-06,0.2,VB,verb
Roberts,Proper Noun,-18.06,-28.81,13,7.400000000000001e-06,0.2,NNP,proper noun
Socket,Noun,-9.72,-64.07,13,7.400000000000001e-06,0.2,NN,noun
Clarify,Verb,-62.85,-50.25,13,7.400000000000001e-06,0.2,VB,verb
Carla,Proper Noun,-56.67,-50.83,13,7.400000000000001e-06,0.2,NNP,proper noun
Astronaut,Noun,-26.28,-90.49,13,7.400000000000001e-06,0.2,NN,noun
Crater,Proper Noun,3.89,-79.77,13,7.400000000000001e-06,0.2,NNP,proper noun
Lend,Verb,-57.48,-25.57,13,7.400000000000001e-06,0.2,VB,verb
Exposing,Verb,13.06,-47.71,13,7.400000000000001e-06,0.2,VBG,verb
Assisting,Verb,-48.51,-34.8,13,7.400000000000001e-06,0.2,VBG,verb
Booze,Noun,-41.15,-68.25,13,7.400000000000001e-06,0.2,NN,noun
Mafia,Noun,-52.72,-39.8,13,7.400000000000001e-06,0.2,NN,noun
Trailers,Noun,-2.7,-80.74,13,7.400000000000001e-06,0.2,NNS,noun
Insulation,Noun,16.22,-59.59,13,7.400000000000001e-06,0.2,NN,noun
Medication,Noun,-26.55,-55.56,13,7.400000000000001e-06,0.2,NN,noun
Passive,Adjective,-23.18,-70.51,13,7.400000000000001e-06,0.2,JJ,adjective
Aint,Noun,-78.53,24.78,13,7.400000000000001e-06,0.2,NN,noun
Petted,Verb,8.17,-42.93,13,7.400000000000001e-06,0.2,VBN,verb
18Th,Other,-21.27,13.72,13,7.400000000000001e-06,0.2,CD,other
Sleek,Adjective,21.29,-14.85,13,7.400000000000001e-06,0.2,JJ,adjective
Applesauce,Noun,22.1,4.89,13,7.400000000000001e-06,0.2,NN,noun
Lite,Proper Noun,-59.91,-35.22,13,7.400000000000001e-06,0.2,NNP,proper noun
Handkerchief,Noun,-29.13,-72.93,13,7.400000000000001e-06,0.2,NN,noun
Cult,Noun,-39.84,1.27,13,7.400000000000001e-06,0.2,NN,noun
Homemade,Noun,-41.37,-57.24,13,7.400000000000001e-06,0.2,NN,noun
Decorator,Noun,-37.99,-31.23,13,7.400000000000001e-06,0.2,NN,noun
Dialed,Verb,-69.9,-34.15,13,7.400000000000001e-06,0.2,VBD,verb
Soprano,Noun,-45.16,-20.04,13,7.400000000000001e-06,0.2,NN,noun
Quitting,Verb,-63.2,-28.72,13,7.400000000000001e-06,0.2,VBG,verb
Milky,Proper Noun,-2.75,-16.45,13,7.400000000000001e-06,0.2,NNP,proper noun
Planets,Noun,-25.84,-82.62,13,7.400000000000001e-06,0.2,NNS,noun
Gretchen,Proper Noun,-56.21,-48.92,13,7.400000000000001e-06,0.2,NNP,proper noun
Applause,Noun,-31.57,13.35,13,7.400000000000001e-06,0.2,NN,noun
Sprays,Verb,6.96,-54.42,13,7.400000000000001e-06,0.2,VBZ,verb
Deadly,Adverb,-24.04,-73.98,13,7.400000000000001e-06,0.2,RB,adverb
Diesel,Noun,-14.75,-93.02,13,7.400000000000001e-06,0.2,NN,noun
Sweetly,Adverb,-50.24,-1.19,13,7.400000000000001e-06,0.2,RB,adverb
Fainted,Verb,-15.67,1.52,13,7.400000000000001e-06,0.2,VBD,verb
Paints,Noun,-12.41,-17.91,13,7.400000000000001e-06,0.2,NNS,noun
Crocheted,Verb,30.15,-21.89,13,7.400000000000001e-06,0.2,VBN,verb
Flowery,Noun,32.6,-7.24,13,7.400000000000001e-06,0.2,NN,noun
Squashed,Verb,7.78,-19.45,13,7.400000000000001e-06,0.2,VBN,verb
Stalling,Verb,-46.3,-58.71,13,7.400000000000001e-06,0.2,VBG,verb
Sailboat,Noun,-11.56,-26.55,13,7.400000000000001e-06,0.2,NN,noun
Reversing,Verb,44.07,-59.32,13,7.400000000000001e-06,0.2,VBG,verb
Miffed,Noun,-52.55,-24.94,13,7.400000000000001e-06,0.2,NN,noun
Whacking,Verb,30.1,-52.94,13,7.400000000000001e-06,0.2,VBG,verb
Hedges,Noun,2.71,-76.52,13,7.400000000000001e-06,0.2,NNS,noun
Wales,Proper Noun,54.84,-75.81,13,7.400000000000001e-06,0.2,NNP,proper noun
Brunette,Noun,-27.0,-6.77,13,7.400000000000001e-06,0.2,NN,noun
Grandmas,Proper Noun,-15.29,-46.85,13,7.400000000000001e-06,0.2,NNP,proper noun
Pretends,Verb,-35.37,-62.85,13,7.400000000000001e-06,0.2,VBZ,verb
Overstuffed,Adjective,-25.88,-18.3,13,7.400000000000001e-06,0.2,JJ,adjective
Aspect,Noun,-65.71,-48.39,13,7.400000000000001e-06,0.2,NN,noun
Pointless,Adjective,-72.54,-21.55,13,7.400000000000001e-06,0.2,JJ,adjective
Unison,Adjective,-46.42,-34.92,13,7.400000000000001e-06,0.2,JJ,adjective
Scrambled,Verb,1.86,-63.02,13,7.400000000000001e-06,0.2,VBD,verb
Suburb,Noun,-13.38,-86.0,13,7.400000000000001e-06,0.2,NN,noun
14We,Noun,-34.08,-41.18,13,7.400000000000001e-06,0.2,NN,noun
Practical,Adjective,-47.53,-54.11,13,7.400000000000001e-06,0.2,JJ,adjective
Evicted,Adjective,-36.24,-53.58,13,7.400000000000001e-06,0.2,JJ,adjective
Annoyance,Noun,13.53,-41.07,13,7.400000000000001e-06,0.2,NN,noun
Updated,Verb,-71.3,-48.07,13,7.400000000000001e-06,0.2,VBN,verb
Gutter,Noun,0.27,-81.36,13,7.400000000000001e-06,0.2,NN,noun
Mommy,Noun,-60.45,-7.21,13,7.400000000000001e-06,0.2,NN,noun
Arrival,Noun,-24.57,-38.17,13,7.400000000000001e-06,0.2,NN,noun
Flaps,Noun,-2.78,-68.94,13,7.400000000000001e-06,0.2,NNS,noun
Associate,Verb,-45.61,-49.36,13,7.400000000000001e-06,0.2,VBP,verb
Lamb,Noun,-2.15,-50.29,13,7.400000000000001e-06,0.2,NN,noun
Floral,Adjective,38.82,3.03,13,7.400000000000001e-06,0.2,JJ,adjective
Weddings,Noun,-39.9,24.08,13,7.400000000000001e-06,0.2,NNS,noun
Unusually,Adverb,-24.11,-76.95,13,7.400000000000001e-06,0.2,RB,adverb
Disrespectful,Adjective,-48.7,1.76,13,7.400000000000001e-06,0.2,JJ,adjective
Crab,Noun,-46.53,-72.99,13,7.400000000000001e-06,0.2,NN,noun
Bridal,Noun,-26.08,-6.41,13,7.400000000000001e-06,0.2,NN,noun
Deny,Verb,-51.64,-6.1,13,7.400000000000001e-06,0.2,VBP,verb
Admitting,Verb,-55.81,-7.45,13,7.400000000000001e-06,0.2,VBG,verb
Shuffling,Verb,-12.04,-48.96,13,7.400000000000001e-06,0.2,VBG,verb
Magnetic,Adjective,-13.63,-52.51,13,7.400000000000001e-06,0.2,JJ,adjective
Benefits,Noun,-49.86,-32.36,13,7.400000000000001e-06,0.2,NNS,noun
Rem,Proper Noun,-36.98,-75.0,13,7.400000000000001e-06,0.2,NNP,proper noun
Darts,Noun,-14.39,-80.54,13,7.400000000000001e-06,0.2,NNS,noun
Glory,Noun,-56.84,-13.13,13,7.400000000000001e-06,0.2,NN,noun
Leery,Noun,-5.34,-68.22,13,7.400000000000001e-06,0.2,NN,noun
Abstract,Adjective,-5.46,-63.04,13,7.400000000000001e-06,0.2,JJ,adjective
Animation,Noun,-11.15,-63.27,13,7.400000000000001e-06,0.2,NN,noun
Relation,Noun,-23.32,-50.11,13,7.400000000000001e-06,0.2,NN,noun
Snapping,Verb,31.55,-54.41,13,7.400000000000001e-06,0.2,VBG,verb
Smoky,Adjective,-14.81,-55.97,13,7.400000000000001e-06,0.2,JJ,adjective
Donkey,Noun,-3.78,-45.65,13,7.400000000000001e-06,0.2,NN,noun
Harness,Noun,-12.85,-69.92,13,7.400000000000001e-06,0.2,NN,noun
Morris,Proper Noun,-26.43,-57.93,13,7.400000000000001e-06,0.2,NNP,proper noun
Barren,Noun,55.66,-56.1,13,7.400000000000001e-06,0.2,NN,noun
Rubble,Noun,-23.09,-61.64,13,7.400000000000001e-06,0.2,NN,noun
Southwest,Proper Noun,-21.34,-46.73,13,7.400000000000001e-06,0.2,NNP,proper noun
Critique,Noun,-59.19,-12.17,13,7.400000000000001e-06,0.2,NN,noun
Recovered,Verb,-33.26,-59.04,13,7.400000000000001e-06,0.2,VBD,verb
Compound,Noun,-2.51,-82.29,13,7.400000000000001e-06,0.2,NN,noun
Socially,Adverb,-39.7,-12.46,13,7.400000000000001e-06,0.2,RB,adverb
Celeste,Proper Noun,-37.98,17.72,13,7.400000000000001e-06,0.2,NNP,proper noun
Bums,Noun,-55.15,-49.32,13,7.400000000000001e-06,0.2,NNS,noun
Brochures,Noun,-72.92,-50.73,13,7.400000000000001e-06,0.2,NNS,noun
Exotic,Adjective,-16.06,-52.24,13,7.400000000000001e-06,0.2,JJ,adjective
Crane,Noun,-19.35,-2.45,13,7.400000000000001e-06,0.2,NN,noun
Increase,Verb,-66.66,-16.27,13,7.400000000000001e-06,0.2,VB,verb
Churches,Noun,2.31,-8.73,13,7.400000000000001e-06,0.2,NNS,noun
Reprimand,Verb,-57.66,-49.43,13,7.400000000000001e-06,0.2,VB,verb
Individually,Adverb,-7.44,-58.64,13,7.400000000000001e-06,0.2,RB,adverb
Jillian,Proper Noun,-28.06,6.6,13,7.400000000000001e-06,0.2,NNP,proper noun
Carey,Proper Noun,-51.19,-51.33,13,7.400000000000001e-06,0.2,NNP,proper noun
Telescope,Noun,-0.72,-29.45,13,7.400000000000001e-06,0.2,NN,noun
Spoil,Verb,19.85,5.29,13,7.400000000000001e-06,0.2,VB,verb
Abusive,Adjective,-41.39,-5.83,13,7.400000000000001e-06,0.2,JJ,adjective
Recollection,Noun,-27.24,-2.08,13,7.400000000000001e-06,0.2,NN,noun
Coding,Noun,-69.32,1.54,13,7.400000000000001e-06,0.2,NN,noun
Leaked,Verb,-35.11,-73.23,13,7.400000000000001e-06,0.2,VBN,verb
Complaint,Noun,-68.57,9.3,13,7.400000000000001e-06,0.2,NN,noun
Format,Noun,-62.93,-11.72,13,7.400000000000001e-06,0.2,NN,noun
